Cluster,Lng,Lat
426,122.56640847142856,10.695547104285714
427,122.5662613,10.694656369999999
428,122.56641041818183,10.697665822727272
429,122.5676575,10.69773006
430,122.5678075,10.696503316666666
431,122.57150013333334,10.693645473333333
432,122.5689774,10.69957352
433,122.5544357,10.69919014
434,122.55445252,10.699061014
435,122.564888,10.700374599999998
436,122.4996719,10.69306278
437,122.4996872,10.69309998
438,122.4997025,10.693050386666668
439,122.4996853,10.692713735000002
440,122.57028706666667,10.692005156666667
441,122.5451813,10.69646168
442,122.5453148,10.69659042
443,122.5648117,10.69439507
444,122.5632629,10.693356833333334
445,122.5647202,10.6936655
446,122.5647964,10.693655010000002
447,122.5647507,10.69375324
448,122.564743,10.69374466
449,122.5664749,10.69456959
450,122.56633,10.69821644
451,122.5675125,10.69781685
452,122.56758116666667,10.697822886666666
453,122.56776050714286,10.697073663571429
